0,4.0
1,1.0
2,2.0
3,3.0
4,1.0
5,3.0
6,3.0
7,3.0
8,0.0
9,3.0
10,2.0
11,2.0
12,2.0
13,2.0
14,2.0
15,3.0
16,2.0
17,3.0
18,1.0
19,3.0
20,1.0
21,2.0
22,2.0
23,2.0
24,2.0
25,2.0
26,2.0
27,3.0
28,2.0
29,3.0
30,2.0
31,2.0
32,2.0
33,1.0
34,2.0
35,2.0
36,2.0
37,1.0
38,1.0
39,3.0
40,2.0
41,2.0
42,3.0
43,2.0
44,2.0
45,2.0
46,1.0
47,1.0
48,2.0
49,1.0
50,2.0
51,2.0
52,4.0
53,3.0
54,2.0
55,2.0
56,1.0
57,3.0
58,2.0
59,2.0
60,1.0
61,2.0
62,2.0
63,2.0
64,2.0
65,2.0
66,2.0
67,2.0
68,2.0
69,2.0
70,0.0
71,3.0
72,0.0
73,2.0
74,2.0
75,2.0
76,1.0
77,2.0
78,1.0
79,2.0
80,3.0
81,1.0
82,3.0
83,2.0
84,3.0
85,0.0
86,2.0
87,2.0
88,1.0
89,2.0
90,0.0
91,0.0
92,3.0
93,4.0
94,2.0
95,1.0
96,2.0
97,3.0
98,1.0
99,0.0
100,2.0
101,0.0
102,2.0
103,4.0
104,2.0
105,2.0
106,1.0
107,2.0
108,1.0
109,2.0
110,1.0
111,0.0
112,2.0
113,2.0
114,2.0
115,1.0
116,4.0
117,1.0
118,0.0
119,4.0
120,2.0
121,0.0
122,1.0
123,3.0
124,3.0
125,1.0
126,2.0
127,2.0
128,2.0
129,1.0
130,1.0
131,2.0
132,3.0
133,1.0
134,4.0
135,4.0
136,3.0
137,2.0
138,1.0
139,1.0
140,1.0
141,1.0
142,2.0
143,2.0
144,3.0
145,3.0
146,3.0
147,2.0
148,1.0
149,2.0
150,1.0
151,2.0
152,2.0
153,3.0
154,3.0
155,2.0
156,1.0
157,2.0
158,2.0
159,2.0
160,4.0
161,3.0
162,1.0
163,3.0
164,2.0
165,1.0
166,3.0
167,2.0
168,1.0
169,2.0
170,3.0
171,2.0
172,3.0
173,2.0
174,2.0
175,2.0
176,3.0
177,3.0
178,2.0
179,2.0
180,3.0
181,2.0
182,2.0
183,2.0
184,2.0
185,2.0
186,3.0
187,1.0
188,2.0
189,3.0
190,0.0
191,1.0
192,1.0
193,4.0
194,1.0
195,2.0
196,3.0
197,2.0
198,3.0
199,0.0
200,2.0
201,3.0
202,2.0
203,2.0
204,2.0
205,2.0
206,2.0
207,1.0
208,2.0
209,1.0
210,2.0
211,2.0
212,3.0
213,3.0
214,2.0
215,2.0
216,2.0
217,2.0
218,2.0
219,2.0
220,2.0
221,2.0
222,2.0
223,2.0
224,2.0
225,2.0
226,1.0
227,3.0
228,3.0
229,3.0
230,1.0
231,1.0
232,2.0
233,2.0
234,2.0
235,2.0
236,2.0
237,2.0
238,2.0
239,2.0
240,1.0
241,1.0
242,3.0
243,2.0
244,2.0
245,2.0
246,1.0
247,2.0
248,1.0
249,2.0
250,2.0
251,2.0
252,1.0
253,2.0
254,2.0
255,3.0
256,2.0
257,2.0
258,2.0
259,3.0
260,2.0
261,3.0
262,0.0
263,2.0
264,2.0
265,2.0
266,2.0
267,2.0
268,0.0
269,1.0
270,2.0
271,1.0
272,2.0
273,2.0
274,2.0
275,4.0
276,2.0
277,3.0
278,1.0
279,3.0
280,2.0
281,2.0
282,2.0
283,2.0
284,2.0
285,3.0
286,3.0
287,2.0
288,2.0
289,2.0
290,2.0
291,2.0
292,2.0
293,3.0
294,2.0
295,2.0
296,3.0
297,2.0
298,2.0
299,2.0
300,1.0
301,3.0
302,3.0
303,2.0
304,2.0
305,2.0
306,2.0
307,2.0
308,2.0
309,2.0
310,1.0
311,2.0
312,4.0
313,3.0
314,2.0
315,3.0
316,2.0
317,2.0
318,2.0
319,0.0
320,2.0
321,2.0
322,4.0
323,2.0
324,2.0
325,2.0
326,2.0
327,2.0
328,2.0
329,1.0
330,3.0
331,2.0
332,2.0
333,2.0
334,2.0
335,2.0
336,2.0
337,2.0
338,1.0
339,2.0
340,2.0
341,2.0
342,3.0
343,2.0
344,2.0
345,2.0
346,3.0
347,1.0
348,3.0
349,1.0
350,2.0
351,2.0
352,2.0
353,2.0
354,2.0
355,3.0
356,3.0
357,2.0
358,2.0
359,2.0
360,2.0
361,2.0
362,3.0
363,1.0
364,2.0
365,2.0
366,2.0
367,2.0
368,1.0
369,3.0
370,1.0
371,2.0
372,1.0
373,1.0
374,3.0
375,2.0
376,2.0
377,3.0
378,1.0
379,2.0
380,2.0
381,2.0
382,0.0
383,2.0
384,3.0
385,2.0
386,0.0
387,3.0
388,4.0
389,2.0
390,3.0
391,3.0
392,2.0
393,3.0
394,2.0
395,1.0
396,3.0
397,2.0
398,3.0
399,2.0
400,2.0
401,3.0
402,2.0
403,2.0
404,2.0
405,2.0
406,2.0
407,2.0
408,2.0
409,4.0
410,2.0
411,2.0
412,2.0
413,2.0
414,2.0
415,2.0
416,2.0
417,2.0
418,2.0
419,2.0
420,2.0
421,3.0
422,3.0
423,2.0
424,2.0
425,2.0
426,1.0
427,2.0
428,3.0
429,2.0
430,2.0
431,2.0
432,1.0
433,1.0
434,3.0
435,1.0
436,1.0
437,2.0
438,2.0
439,2.0
440,3.0
441,1.0
442,2.0
443,2.0
444,3.0
445,1.0
446,2.0
447,0.0
448,2.0
449,3.0
450,2.0
451,1.0
452,4.0
453,1.0
454,3.0
455,2.0
456,2.0
457,1.0
458,2.0
459,4.0
460,1.0
461,2.0
462,2.0
463,2.0
464,2.0
465,2.0
466,2.0
467,2.0
468,0.0
469,3.0
470,2.0
471,1.0
472,1.0
473,2.0
474,3.0
475,3.0
476,3.0
477,2.0
478,3.0
479,2.0
480,2.0
481,1.0
482,1.0
483,2.0
484,0.0
485,3.0
486,2.0
487,2.0
488,4.0
489,1.0
490,3.0
491,1.0
492,2.0
493,2.0
494,0.0
495,1.0
496,3.0
497,2.0
498,1.0
499,2.0
500,2.0
501,3.0
502,2.0
503,3.0
504,2.0
505,1.0
506,2.0
507,0.0
508,1.0
509,2.0
510,2.0
511,3.0
512,0.0
513,1.0
514,2.0
515,3.0
516,2.0
517,2.0
518,2.0
519,3.0
520,2.0
521,1.0
522,0.0
523,2.0
524,2.0
525,2.0
526,1.0
527,2.0
528,1.0
529,3.0
530,2.0
531,2.0
532,1.0
533,2.0
534,3.0
535,0.0
536,3.0
537,3.0
538,2.0
539,1.0
540,1.0
541,3.0
542,2.0
543,4.0
544,3.0
545,2.0
546,2.0
547,2.0
548,2.0
549,1.0
550,2.0
551,1.0
552,2.0
553,0.0
554,4.0
555,1.0
556,3.0
557,1.0
558,1.0
559,3.0
560,3.0
561,2.0
562,1.0
563,2.0
564,1.0
565,3.0
566,4.0
567,1.0
568,2.0
569,2.0
570,2.0
571,2.0
572,3.0
573,2.0
574,2.0
575,4.0
576,2.0
577,4.0
578,1.0
579,2.0
580,2.0
581,2.0
582,3.0
583,3.0
584,2.0
585,2.0
586,1.0
587,2.0
588,2.0
589,3.0
590,0.0
591,3.0
592,2.0
593,1.0
594,3.0
595,3.0
596,2.0
597,2.0
598,2.0
599,3.0
600,2.0
601,1.0
602,1.0
603,2.0
604,0.0
605,2.0
606,2.0
607,2.0
608,2.0
609,1.0
610,2.0
611,3.0
612,1.0
613,2.0
614,2.0
615,1.0
616,2.0
617,2.0
618,2.0
619,3.0
620,2.0
621,2.0
622,3.0
623,2.0
624,3.0
625,1.0
626,2.0
627,3.0
